R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
5782.911133,7566.402344,11295.7373,13163.0459,37329.34766,34569.71484,9,mid,57.84,0.38,57.2976
5521.319336,8085.983887,12453.61523,14668.49902,37345.4375,35375.19922,9,mid,58.43,0.4,59.2421
6414.981445,7880.315918,11652.87891,13446.20313,36818.48438,33764.23047,9,mid,58.05,0.45,64.6469
5249.104004,7345.580566,11866.95703,14003.0791,35712.28125,33935.60938,9,mid,59.78,0.47,65.7744
6106.913574,8665.100586,12518.45605,14355.13867,37214.70703,35197.69922,9,mid,54.74,0.46,67.1619
6203.848633,9561.37793,13670.1582,15704.85547,35759.54688,34477.90625,9,mid,59.46,0.5,68.6862
5931.633789,7736.348633,11977.08398,13993.64063,37449.01953,35342.14844,9,mid,59.22,0.48,66.9693
6134.799316,7949.59375,11748.59668,13455.6416,35337.17578,32721.26367,9,mid,59.39,0.5,68.7162
6420.292969,9104.579102,13479.75195,15460.39648,36688.75781,34351.81641,9,mid,61.43,0.52,69.627
6337.964355,8707.316406,13184.36426,15187.62109,36070.28906,34147.38672,9,mid,59.68,0.6,76.7303
5618.254395,8134.694336,12610.05762,14668.49902,35206.44531,33459.42188,9,mid,57.92,0.5,69.3463
5918.35498,8277.579102,12601.82324,14729.85059,37711.49219,35580.85547,9,mid,60.37,0.53,70.9193
6652.671875,8685.666992,12308.49414,14272.0791,36333.76563,34615.00781,9,mid,58.19,0.45,64.58
6554.408691,7927.944336,11978.11328,13995.52832,37923.68359,35837.92578,9,mid,59.76,0.78,88.3557
6344.604004,7967.995605,12413.47559,14439.1416,37071.90625,35105.88672,9,mid,59.84,0.57,74.385
7432.136719,8386.908203,12691.36621,14601.48535,38198.22266,35839.14844,9,mid,58.28,0.6,77.2283
5994.043945,7163.727051,11835.05176,13742.57422,38397.33984,35583.30469,9,mid,59.13,0.56,73.8652
6620.802734,8659.688477,13439.6123,15679.37109,35544.33984,34253.88672,9,mid,61.17,0.6,76.2021
6584.949707,8621.801758,12752.08984,14755.33398,39484.43359,36993.51172,9,mid,58.74,0.51,69.8726
6189.24219,8140.10693,12381.56934,14516.53809,35314.04688,33657.73047,10,mid,57.88,0.44,63.7384
5064.52881,8512.47363,13067.03320,15252.74805,34893.69141,33449.62500,10,mid,58.65,0.48,67.2240
6072.38867,8380.41309,13006.30859,15198.00391,37908.59766,36154.97656,10,mid,56.42,0.45,65.4248
5574.43457,7940.93408,12556.53809,14545.79785,37442.98828,35220.95703,10,mid,57.56,0.41,60.7946
6063.09375,8061.08691,12168.52051,14076.70020,35428.69141,33224.38672,10,mid,57.56,0.42,61.8528
6800.06641,7730.93652,11606.56348,13229.11621,34481.37891,31988.00391,10,mid,58.04,0.46,65.6208
6007.32275,8850.20117,13075.26660,15069.63965,36189.96094,34136.37109,10,mid,58.58,0.45,64.3939
5185.36572,7584.80420,11723.89551,13549.08398,35280.85938,32875.50391,10,mid,59.26,0.42,60.9821
6068.40527,8894.58203,13428.29102,15505.70117,37016.59375,35323.78516,10,mid,59.14,0.41,59.9654
5567.79492,8022.11865,12825.16504,14951.65723,37929.71484,36121.92578,10,mid,56.93,0.43,63.2005
6002.01123,8416.13379,12715.03809,14787.42578,37095.03516,34983.47266,10,mid,58.85,0.45,64.2650
5643.48389,7287.12744,11347.19922,13132.84180,36829.54688,34528.09375,10,mid,58.59,0.56,74.0714
4990.16797,7633.51514,12359.95605,14441.97363,37284.09375,35163.42188,10,mid,60.00,0.55,72.7273
6126.83203,8804.73730,12903.38672,14869.54102,36564.05859,34415.47266,10,mid,59.87,0.55,72.7777
5620.91016,7855.41943,12478.31641,14489.16602,38100.67578,35946.87109,10,mid,58.07,0.5,69.2819
6040.51953,7897.63525,12436.11816,14417.43359,35639.87500,32963.64453,10,mid,57.62,0.56,74.4422
5481.48291,7591.29883,11316.32227,13082.81738,33827.71094,31879.05469,10,mid,57.29,0.52,71.3307
6384.44043,8665.10059,12675.92773,14694.92773,37181.51953,35176.88672,10,mid,59.52,0.52,70.4120
5713.86182,7369.39453,11049.75293,12823.25684,36381.03125,34098.42188,10,mid,57.53,0.57,75.2513
5774.94385,7615.11328,12012.07813,14172.03027,37083.97266,35041.00781,10,mid,58.95,0.5,68.9047
5845.32178,7189.70605,11144.44141,12911.03516,34845.41797,32606.19336,11,mid,57.93,0.45,64.7041
4861.36377,6749.14453,10506.32227,12295.63965,35513.16406,33030.97266,11,mid,57.93,0.52,71.0668
5857.27246,7717.94678,12128.37988,14224.88574,36648.53125,34397.10938,11,mid,59.36,0.48,66.9068
5854.61670,7802.37891,12420.67969,14501.43652,38315.88281,36083.97656,11,mid,57.40,0.53,72.1186
6086.99561,8621.80176,12894.12305,15080.02148,35001.29297,33754.43750,11,mid,60.97,0.46,64.2531
5887.81348,8509.22559,13260.52734,15567.05273,35977.76953,34348.14453,11,mid,58.38,0.42,61.4330
6493.32617,8925.97363,12772.67480,14405.16309,33387.24219,31444.48633,11,mid,57.44,0.52,71.2689
6473.40820,9628.49023,13508.57031,15543.45605,36015.98438,34224.50781,11,mid,60.78,0.46,64.3418
5648.79541,8970.35449,13082.47168,15215.93750,38146.93359,36317.78516,11,mid,58.36,0.5,69.1576
6191.89795,9217.15527,13391.23828,15475.49805,38018.21094,35990.94141,11,mid,59.24,0.5,68.7804
6659.31104,7470.06348,11327.64355,12898.76563,35320.08203,32396.86719,11,mid,58.99,0.49,67.9893
6673.91797,9112.15625,12642.99219,14497.66113,34874.58203,32882.85156,11,mid,58.99,0.55,73.1196
5638.17236,7651.91699,11005.49609,12732.64648,36346.83984,33783.81641,11,mid,58.19,0.47,66.5004
7243.57764,9676.11914,13627.95996,15612.35742,38002.12109,36352.06250,11,mid,58.19,0.5,69.2305
7563.59668,9384.93652,13830.71777,15954.97852,36752.11328,34793.73438,11,mid,56.36,0.47,67.3364
6978.00195,8828.55176,13634.13574,15819.06250,38744.28516,36858.85547,11,mid,59.87,0.52,70.2681
6069.73291,8518.96777,12067.65625,14113.51074,36296.55859,34830.45703,11,mid,59.84,0.57,74.3850
7175.85596,8879.42773,12549.33301,14282.46191,35066.66016,32570.69336,11,mid,59.68,0.52,70.3462
5922.33838,8232.11621,12074.86035,13861.50098,36652.55469,34200.02344,11,mid,58.29,0.57,74.9658
6280.865723,8088.14844,11972.96777,13887.92871,38992.67578,36536.90625,11,mid,58.00,0.52,71.0379
5777.59961,7885.72852,12860.15918,14961.09570,34772.00781,33296.60938,12,mid,59.36,0.44,63.0156
6713.75440,8874.01563,13242.00098,15420.75488,35911.39844,34540.33594,12,mid,56.89,0.43,63.2204
5899.76465,7328.26074,11467.61816,13264.98242,37845.24219,34742.32031,12,mid,57.59,0.48,67.6978
6566.35986,8803.65527,13563.11914,15696.36133,37722.55469,35643.28516,12,mid,57.85,0.49,68.4882
6488.01465,9163.03223,13522.97949,16007.83398,34891.67969,34110.66406,12,mid,58.42,0.5,69.1319
5364.62940,7330.42578,12175.72461,14300.39453,34424.05469,32828.98828,12,mid,60.25,0.49,67.4383
5695.27148,7430.01221,11635.38184,13803.92578,35272.81641,33710.36719,12,mid,61.26,0.5,67.9156
6954.10010,9039.63184,12574.03418,14368.35254,36385.05469,34060.47266,12,mid,57.32,0.42,61.9756
6203.84863,9728.07715,13064.97461,15243.30859,36339.80078,35271.14844,12,mid,59.68,0.49,67.6875
