410;435;460;485;510;535;560;585;610;645;680;705;730;760;810;860;900;940;pH
638;195;1514;1407;1647;248;92;213;21;58;65;1178;46;234;332;377;814;247;9.2
638;195;1514;1408;1647;248;92;213;21;58;65;1175;46;234;332;377;814;247;9.2
636;189;1489;1405;1634;245;94;213;21;59;64;1165;44;233;331;375;814;251;9.2
636;189;1488;1407;1635;245;94;213;21;59;64;1163;44;233;331;375;814;251;9.2
636;189;1489;1406;1633;245;94;213;21;59;64;1163;44;233;331;375;814;251;9.2
636;189;1489;1408;1635;245;94;213;21;59;64;1162;44;233;331;375;814;251;9.2
667;197;1543;1376;1643;250;102;236;22;66;66;1177;47;230;327;380;811;254;9.2
667;197;1542;1377;1643;250;102;236;22;66;66;1178;47;230;327;380;811;254;9.2
667;197;1541;1377;1643;250;102;236;22;66;66;1176;47;230;327;380;811;254;9.2
667;197;1543;1378;1645;250;102;236;22;66;66;1179;47;230;327;380;811;254;9.2
646;190;1504;1396;1636;241;102;237;22;67;67;1182;47;232;327;381;812;254;9
646;190;1503;1396;1637;241;102;237;22;67;67;1181;47;232;327;381;812;254;9
646;190;1502;1395;1639;241;102;237;22;67;67;1180;47;232;327;381;812;254;9
632;181;1488;1395;1618;243;92;240;23;65;65;1171;45;233;331;378;815;251;9
646;190;1504;1395;1636;241;102;237;22;67;67;1179;47;232;327;381;812;254;9
632;181;1488;1393;1618;243;92;240;23;65;65;1173;45;233;331;378;815;251;9
632;181;1490;1395;1617;243;92;240;23;65;65;1172;45;233;331;378;815;251;9
632;181;1490;1395;1619;243;92;240;23;65;65;1170;45;233;331;378;815;251;9
646;192;1501;1406;1638;242;103;240;22;67;67;1174;47;231;327;378;813;257;9
646;192;1500;1406;1637;242;103;240;22;67;67;1173;47;231;327;378;813;257;9
646;192;1499;1406;1638;242;103;240;22;67;67;1171;47;231;327;378;813;257;9
646;192;1501;1405;1637;242;103;240;22;67;67;1172;47;231;327;378;813;257;9
637;187;1478;1392;1621;241;92;210;21;57;65;1171;46;235;328;375;815;251;9
637;187;1480;1393;1622;241;92;210;21;57;65;1171;46;235;328;375;815;251;9
637;187;1477;1392;1619;241;92;210;21;57;65;1169;46;235;328;375;815;251;9
637;187;1479;1393;1620;241;92;210;21;57;65;1171;46;235;328;375;815;251;9
664;204;1473;1437;1675;258;92;232;21;64;66;1197;47;236;339;393;819;255;9
664;204;1472;1439;1675;258;92;232;21;64;66;1195;47;236;339;393;819;255;9
664;204;1474;1439;1673;258;92;232;21;64;66;1196;47;236;339;393;819;255;9
664;204;1476;1439;1672;258;92;232;21;64;66;1194;47;236;339;393;819;255;9
646;196;1501;1384;1635;244;101;237;22;66;67;1181;48;229;327;381;815;255;8.8
646;196;1503;1385;1633;244;101;237;22;66;67;1182;48;229;327;381;815;255;8.8
646;196;1505;1385;1633;244;101;237;22;66;67;1182;48;229;327;381;815;255;8.8
646;196;1502;1386;1633;244;101;237;22;66;67;1182;48;229;327;381;815;255;8.8
646;196;1504;1385;1632;244;101;238;22;66;67;1186;48;229;327;381;814;255;8.8
646;196;1503;1385;1633;244;101;238;22;66;67;1184;48;229;327;381;814;255;8.8
646;196;1501;1386;1631;244;101;238;22;66;67;1184;48;229;327;381;814;255;8.8
646;196;1502;1383;1633;244;101;238;22;66;67;1182;48;229;327;381;814;255;8.8
622;192;1480;1400;1620;244;91;209;21;57;66;1166;46;235;334;382;814;246;8.8
622;192;1481;1400;1621;244;91;209;21;57;66;1165;46;235;334;382;814;246;8.8
622;192;1482;1402;1621;244;91;209;21;57;66;1165;46;235;334;382;814;246;8.8
622;192;1481;1401;1618;244;91;209;21;57;66;1166;46;235;334;382;814;246;8.8
659;204;1528;1390;1642;260;92;222;20;61;65;1171;46;234;336;391;800;249;8.8
659;204;1526;1391;1644;260;92;222;20;61;65;1173;46;234;336;391;800;249;8.8
659;204;1528;1389;1641;260;92;222;20;61;65;1172;46;234;336;391;800;249;8.8
659;204;1526;1388;1641;260;92;222;20;61;65;1173;46;234;336;391;800;249;8.6
642;200;1518;1367;1622;251;102;237;22;67;67;1181;48;229;329;381;812;255;8.6
